precio_crc,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado,cluster_id_hc
8000000,1600.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,106000.0,AZUL,NEGRO,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8000000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,129000.0,PLATEADO,NEGRO,4,San José,7.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
8349600,2500.0,Pick Up 4WD,3.0,Diesel,Manual,Excelente,270000.0,BLANCO,TELA GRIS,5,San José,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
8400000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,150000.0,BLANCO,NEGRO,5,Cartago,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8500000,1400.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,120000.0,BLANCO,NEGRO,5,Heredia,7.0,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271,1.0
8500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,122500.0,ROJO,GRIS,5,Puntarenas,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
8500000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,122000.0,GRIS,GRIS,4,Heredia,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
8350000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,64525.0,GRIS OBSCURO,NEGRO,5,Heredia,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8399300,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,63500.0,BLANCO,NEGRO,4,San José,7.0,HAVAL,DESCONOCIDO,DESCONOCIDO,0.0015577672003461,0.0
8399300,1600.0,SUV 2WD,4.0,Gasolina,Automática/Dual,Excelente,98818.0,BLANCO,No indica,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8400000,1600.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,140000.0,BLANCO,NEGRO,5,Guanacaste,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8449000,,Hatchback,5.0,Eléctrico,Automática/Dual,Excelente,97012.0,AZUL,GRIS,4,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
8449000,,Hatchback,5.0,Eléctrico,Automática/Dual,Excelente,40950.0,ROJO,GRIS,4,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
8500000,1800.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,90000.0,BLANCO,NEGRO,5,San José,7.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
8500000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,64800.0,BLANCO,NEGRO,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8500000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,72000.0,BLANCO,NEGRO,5,Heredia,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8500000,1600.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,99000.0,BLANCO,NEGRO,5,Puntarenas,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8500000,1598.0,Pánel,3.0,Diesel,Manual,Excelente,179723.0,AMARILLO,NEGRO,5,Heredia,7.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,2.0
8500000,1500.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,105000.0,NARANJA,NEGRO,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8590000,1500.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,103595.0,BLANCO,NEGRO,5,Alajuela,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
8697500,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,119000.0,BLANCO,NEGRO,5,Heredia,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8700000,1600.0,SUV 2WD,7.0,Gasolina,Manual,Excelente,76000.0,GRIS,NEGRO,5,Heredia,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
8750000,1600.0,Station Wagon,8.0,Gasolina,Manual,Excelente,113500.0,GRIS,BEISCH,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,1.0
8900000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,106845.0,BLANCO,NEGRO,5,Heredia,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8500000,1500.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,102000.0,BLANCO,NEGRO,5,Alajuela,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
8539000,1598.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Regular,127364.0,VERDE,NEGRO,4,San José,7.0,PEUGEOT,FRANCIA,DESCONOCIDO,0.0051925573344872,0.0
8697500,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,60000.0,NEGRO,NEGRO,4,San José,7.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
8697500,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,128660.0,GRIS,NEGRO,4,Heredia,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8700000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,60000.0,AZUL,NEGRO,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8700000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,104500.0,GRIS,NEGRO,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8750000,1500.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,73000.0,GRIS,GRIS,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8896300,1500.0,SUV 2WD,4.0,Gasolina,Manual,Excelente,75471.0,PLATEADO,No indica,4,San José,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
8950000,2700.0,Pick Up 2WD,3.0,Diesel,Manual,Excelente,134000.0,BLANCO,GRIS,2,Alajuela,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,0.0
8950000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,74000.0,NARANJA,NEGRO,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8950000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,167450.0,BLANCO,NEGRO,4,Alajuela,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8975000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,131000.0,BLANCO,GRIS,4,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
8950000,1500.0,SUV 4WD/AWD,4.0,Gasolina,Manual,Excelente,139000.0,BLANCO,GRIS,2,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,0.0
8950000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,48245.0,BLANCO,GRIS,4,Heredia,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
8975000,2500.0,Pick Up 2WD,4.0,Gasolina,Automática/Dual,Excelente,156016.0,GRIS,GRIS,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9000000,1800.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,49000.0,NEGRO,NEGRO,4,San José,7.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
9000000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,69950.0,COBRE,NEGRO,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9000000,1500.0,SUV 2WD,7.0,Gasolina,Manual,Excelente,120000.0,CAFÉ,NEGRO,5,Limón,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
9000000,1600.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,50000.0,TURQUESA,NEGRO,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9000000,1500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,97000.0,BLANCO,NEGRO,4,Heredia,7.0,FORD,USA,GENERALISTA,0.0259627866724361,2.0
9000000,,SUV 2WD,5.0,Eléctrico,Automática/Dual,Excelente,85000.0,BLANCO,GRIS,5,Heredia,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
9000000,1500.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Muy Bueno,102000.0,BLANCO,NEGRO,5,San José,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
9000000,4200.0,Camión 1.0-3.5 ton.,3.0,Diesel,Manual,Excelente,137000.0,BLANCO,GRIS,2,Cartago,7.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
9000000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,80900.0,BLANCO,GRIS,4,Alajuela,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9000000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,99358.0,PLANTEADO,NEGRO,5,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9000000,1596.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,53700.0,GRIS,GRIS,5,San José,7.0,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120726,0.0
9000000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,40126.0,ROJO Y NEGRO,NEGRO,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9000000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,60000.0,NEGRO,NEGRO,4,Heredia,7.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
9045400,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,54956.0,CAFE,NEGRO,4,San José,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9100000,1600.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,153480.0,BLANCO,GRIS,4,Alajuela,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9110010,,SUV 2WD,7.0,Eléctrico,Automática/Dual,Excelente,50430.0,NEGRO,GRIS,5,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
9194500,1400.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,107000.0,BLANCO,NEGRO,5,San José,7.0,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271,1.0
9194500,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,56000.0,BLANCO,NEGRO,5,San José,7.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
9194500,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,182330.0,BLANCO,GRIS,4,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
9200000,1600.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,100000.0,GRIS,GRIS,5,Guanacaste,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9200000,1600.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,58000.0,CHAMPAGNE,NEGRO,4,San José,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9250000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,86600.0,GRIS,NEGRO,5,Heredia,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9288000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,71000.0,AZUL,NEGRO,5,Alajuela,7.0,MINI,DESCONOCIDO,DESCONOCIDO,0.0052790999567286,0.0
9300000,2000.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,55500.0,GRIS,NEGRO,5,Alajuela,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9300000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,120000.0,GRIS,GRIS,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9390000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,79900.0,GRIS OSCURO,GRIS,5,San José,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9300000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,86000.0,AZUL,GRIS,4,Cartago,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9300000,1500.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Muy Bueno,113000.0,VINO,GRIS,5,Cartago,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
9300000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,188827.0,BLANCO,GRIS/NEGRO,4,Alajuela,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9300000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,130000.0,PLATEADO,NEGRO,4,Heredia,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9393300,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,50300.0,AZUL,NEGRO,4,San José,7.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
9393300,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,77877.0,BLANCO,NEGRO,4,Heredia,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9393300,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,119551.0,AZUL,NEGRO,4,Heredia,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
9400000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,87000.0,AZUL,NEGRO,4,Cartago,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9443000,1500.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,68318.0,NEGRO,,4,San José,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
9500000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,75000.0,GRIS,GRIS,4,Heredia,7.0,MAZDA,JAPON,GENERALISTA,0.0108178277801817,2.0
9500000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,78500.0,NEGRO,NEGRO,5,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9550000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,89000.0,BLANCO,BEIGE,5,Heredia,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9600000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Bueno,87000.0,BLANCO,NEGRO,5,Cartago,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
9750000,1500.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,84000.0,BLANCO,NEGRO,5,Alajuela,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
9875000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,46500.0,GRIS,NEGRO - GRIIS,4,Alajuela,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9950000,1600.0,Sedán,5.0,Gasolina,Manual,Excelente,76000.0,AZUL,NEGRO,5,San José,7.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
9691500,2400.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,21000.0,BLANCO,NEGRO,4,San José,7.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
9691500,2400.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,55000.0,AZUL,NEGRO,4,San José,7.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
9691500,1500.0,SUV 2WD,4.0,Gasolina,Automática/Dual,Excelente,83270.0,CHAMPAGNE,No indica,4,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
9691500,2000.0,SUV 4WD/AWD,4.0,Gasolina,Automática/Dual,Excelente,98808.0,ROJO,No indica,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9750000,1600.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,98195.0,GRIS,NEGRO,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9775000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,102998.0,GRIS,BEIGE,4,Alajuela,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
9800000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,94000.0,ROJO VINO,NEGRO,5,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9850000,1600.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,45000.0,GRIS,NEGRO,5,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9867000,1400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,66000.0,AZUL,NEGRO,5,San José,7.0,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271,0.0
9890300,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,78203.0,GRIS,NEGRO,4,Heredia,7.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
9940000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,75787.0,TURQUESA,,4,San José,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
9941000,1999.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Muy Bueno,107000.0,AZUL,NEGRO,5,San José,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
9950000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,114000.0,PLATEADO,NEGRO,5,Alajuela,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
9950000,2000.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Excelente,186000.0,BLANCO,GRIS,4,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
9975000,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,105000.0,NEGRO,CUERO NEGRO,4,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
9995000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,120905.0,AZUL,GRIS,5,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
9995000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,138637.0,PLATEADO,BEIGE,5,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
10000000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,47500.0,ROJO,NEGRO,5,San José,7.0,MINI,DESCONOCIDO,DESCONOCIDO,0.0052790999567286,0.0
10250000,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,52000.0,CHAMPAGNE,NEGRO,5,Cartago,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
10000000,1600.0,Sedán,5.0,Gasolina,Manual,Excelente,16900.0,GRIS CLARO,NEGRO,4,Cartago,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
10000000,,Hatchback,5.0,Eléctrico,Automática/Dual,Muy Bueno,217000.0,NEGRO,OSCURO,5,San José,7.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
10188500,1300.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,25000.0,PLATEADO,GRIS,4,San José,7.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
10250000,2500.0,Pick Up 4WD,6.0,Diesel,Manual,Muy Bueno,78000.0,BLANCO,NEGRO,5,San José,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
10300000,2500.0,Pick Up 2WD,4.0,Gasolina,Automática/Dual,Excelente,88000.0,GRIS,GRIS,4,Alajuela,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
10300000,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,64900.0,BLANCO,NEGRO,4,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
10390000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,146000.0,BLANCO,NEGRO,4,Heredia,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
10400000,1500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,58000.0,BLANCO,NEGRO,4,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
10432030,2500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,114000.0,PLATA,CUERO NEGRO,5,Heredia,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,1.0
10500000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,68500.0,ROJO,NEGRO,5,San José,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
10884300,1500.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,37591.0,NEGRO,NEGRO,5,San José,7.0,MINI,DESCONOCIDO,DESCONOCIDO,0.0052790999567286,0.0
10450000,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,27596.0,BLANCO,GRIS,4,Heredia,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
10650000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,65000.0,CAFE,NEGRO,5,Cartago,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
10700000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,38000.0,AZUL,NEGRO,5,Heredia,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
10750000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,56000.0,GRIS,NEGRO,5,Heredia,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
10800000,1500.0,SUV 4WD/AWD,4.0,Gasolina,Manual,Excelente,120000.0,AZUL,NEGRO,3,Cartago,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,0.0
10800000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,98000.0,GRIS,NEGRO,4,Heredia,7.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10800000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,82500.0,GRIS,NEGRO,4,San José,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
10884300,1595.0,Sedán,4.0,Gasolina,Automática/Dual,Excelente,70145.0,GRIS,No indica,4,San José,7.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
10884300,1595.0,Hatchback,4.0,Gasolina,Automática/Dual,Excelente,69244.0,BLANCO,No indica,4,San José,7.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
10900000,2200.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,170000.0,CAFE,NEGRO,4,San José,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
10950000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,128747.0,BLANCO,BEIGE,5,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11400000,3500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,62000.0,SILVER,BLACK,4,Guanacaste,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,1.0
11500000,2000.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,62000.0,BLANCO,NEGRO,5,San José,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
11500000,2500.0,Pick Up 2WD,3.0,Diesel,Manual,Excelente,111312.0,BLANCO,NEGRO,2,Cartago,7.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
11700000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,78600.0,ROJO,NEGRO,5,San José,7.0,MAZDA,JAPON,GENERALISTA,0.0108178277801817,2.0
10995000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,76000.0,NEGRO,VINO,5,Heredia,7.0,SUBARU,JAPON,DESCONOCIDO,0.003634790134141,0.0
11000000,1500.0,SUV 4WD/AWD,4.0,Gasolina,Automática/Dual,Excelente,120000.0,GRIS,NEGRO,3,Guanacaste,7.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,0.0
11000000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,99000.0,AZUL,NEGRO,4,Heredia,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11000000,2000.0,Pick Up 4WD,5.0,Diesel,Manual,Excelente,106000.0,CAFÉ,NEGRO,4,Cartago,7.0,JAC,DESCONOCIDO,DESCONOCIDO,0.0044136737343141,0.0
11000000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,70802.0,BLANCO,NEGRO,4,Heredia,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11182500,1600.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,69588.0,GRIS,BEIGE,5,San José,7.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
11250000,1600.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,60000.0,NEGRO,NEGRO,5,Heredia,7.0,MERCEDES,DESCONOCIDO,DESCONOCIDO,0.0253569883167459,0.0
11431000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,74160.0,GRIS,NEGRO,5,San José,7.0,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271,0.0
11500000,2500.0,Pick Up 4WD,6.0,Diesel,Manual,Excelente,56000.0,BLANCO,GRIS,4,Alajuela,7.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
11629800,1600.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,127498.0,GRIS,,5,Cartago,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
11650000,1200.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,48500.0,AZUL,NEGRO,5,Heredia,7.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
11900000,2000.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,75100.0,ROJO,NEGRO,4,Heredia,7.0,MAZDA,JAPON,GENERALISTA,0.0108178277801817,2.0
11950000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,231745.0,BLANCO,CHOCOLATE,4,San José,7.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
