marca,modelo,precio_crc,precio_usd,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,impuestos_pagados,precio_negociable,recibe_vehiculo,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado
JAC,E-SJ 1,6175000,12425,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,11972,BLANCO,NEGRO,5,SI,SI,NO,Heredia,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
JAC,EJS1,6212500,12500,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,150000,ROJO,NEGRO,4,SI,NO,NO,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Kaiyi,X3,6279000,12634,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,22000,BLANCO,NEGRO,4,SI,SI,NO,San José,2,KAIYI,DESCONOCIDO,DESCONOCIDO,0.000346170488965816
Geely,GX3 PRO,6411300,12900,1500,SUV 2WD,5,Gasolina,Manual,Excelente,34769,AZUL,NEGRO,4,SI,SI,SI,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,GX3 PRO,6411300,12900,1500,Hatchback,5,Gasolina,Manual,Excelente,32347,AZUL,NEGRO,5,SI,SI,NO,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Mahindra,XUV 300,6461000,13000,1200,SUV 2WD,5,Gasolina,Manual,Excelente,35000,BLANCO,NEGRO,4,SI,NO,NO,San José,2,MAHINDRA,DESCONOCIDO,DESCONOCIDO,0.000519255733448724
Suzuki,CELERIO,6800000,7200000,1000,Hatchback,5,Gasolina,Manual,Excelente,6100,AZUL,NEGRO,4,SI,SI,NO,Heredia,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Suzuki,CELERIO,6500000,13078,1000,Hatchback,5,Gasolina,Manual,Excelente,25863,ROJO,NEGRO,5,SI,SI,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Suzuki,SPRESSO,6500000,13078,1000,Sedán,5,Gasolina,Manual,Excelente,50000,GRIS,NEGRO,5,SI,SI,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Suzuki,CELERIO,6750000,13581,1000,Hatchback,5,Gasolina,Manual,Excelente,63000,GRIS CLARO,NEGRO,5,SI,SI,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Hyundai,GRAND I10,7000000,14085,1200,Sedán,5,Gasolina,Automática/Dual,Excelente,23000,GRIS,NEGRO,5,SI,NO,NO,San José,2,HYUNDAI,COREA,GENERALISTA,0.147555170921679
JAC,JS3,7190000,14467,1600,SUV 2WD,5,Gasolina,Automática/Dual,Regular,34000,GRIS,NEGRO,4,SI,SI,NO,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Toyota,AGYA,7200000,14487,1000,Hatchback,5,Gasolina,Manual,Excelente,4000,ROJO,NEGRO,4,SI,SI,NO,Heredia,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Geely,GX3 PRO,7206500,14500,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,26781,ROJO,NEGRO,4,SI,SI,SI,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,GX3 PRO,7206500,14500,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,47768,BLANCO,NEGR0,4,SI,SI,SI,Heredia,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,GX3 PRO,7206500,14500,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,29900,ROJO,NEGRO CUERO,4,SI,SI,SI,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Chery,TIGGO2 PRO,7355600,14800,1500,SUV 2WD,5,Gasolina,Manual,Excelente,45000,BLANCO,NEGRO,4,SI,NO,NO,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
MG,ZS COM,7400000,14889,1500,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,55000,NEGRO,NEGRO,5,SI,NO,NO,Guanacaste,2,MG,CHINA,DESCONOCIDO,0.00354824751189961
Suzuki,CELERIO,7400000,14889,1000,Hatchback,5,Gasolina,Automática/Dual,Excelente,12800,BLANCO,NEGRO,5,SI,SI,NO,Cartago,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Suzuki,CELERIO,7455000,15000,1000,Hatchback,5,Gasolina,Manual,Excelente,12700,AZUL,NEGRO,4,SI,NO,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Geely,GX3 PRO,7455000,15000,1500,SUV 2WD,5,Gasolina,Manual,Excelente,23700,GRIS,NEGRO,4,SI,NO,NO,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Kia,PICANTO,7900000,15895,1250,Hatchback,5,Gasolina,Automática/Dual,Excelente,,BLANCO,GRIS,4,SI,NO,SI,Heredia,2,KIA,COREA,GENERALISTA,0.0618779749026396
Changan,CS35 PLUS,7455000,15000,1400,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,71706,BLANCO,,4,SI,NO,SI,San José,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Suzuki,SPRESSO,7500000,15091,1000,SUV 2WD,5,Gasolina,Manual,Excelente,9800,PLATEADO,NEGRO,5,SI,SI,NO,Cartago,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Hyundai,GRAND I10,7500000,15091,1200,Sedán,5,Gasolina,Manual,Muy Bueno,47068,AZUL,GRIS CON NEGRO,4,SI,SI,NO,Guanacaste,2,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,CELERIO GL,7500000,15091,1000,Hatchback,5,Gasolina,Automática/Dual,Excelente,26410,GRIS,NEGRO,4,SI,SI,SI,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Chery,TIGGO 2 PRO,7500000,15091,1500,SUV 2WD,5,Gasolina,Manual,Excelente,50000,BLANCO,NEGRO,4,SI,SI,NO,Heredia,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
Geely,X3 PRO,7500000,15091,1500,SUV 2WD,5,Gasolina,Manual,Excelente,32000,BLANCO,NEGRO,5,SI,NO,NO,Alajuela,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
BYD,SEAGULL,7600000,15292,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,3250,NEGRO,NEGRO CON AZUL,5,SI,SI,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Chery,TIGGO2 PRO,7703500,15500,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,37000,PLATEADO,NEGRO,4,SI,NO,NO,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
Geely,GX3 PRO,7750000,15594,1500,Sedán,5,Gasolina,Manual,Excelente,16000,CELESTE,NEGRO,5,SI,NO,NO,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Changan,CS35 LUXURY,7800000,15694,1400,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,21000,GRIS OSCURO,NEGRO,5,SI,SI,NO,Cartago,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Citroen,C3,7902300,15900,1600,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,34597,PLATEADO,GRIS,4,SI,SI,SI,San José,2,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120727
Citroen,C3,7902300,15900,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,20389,BLANCO,NEGRO,4,SI,SI,SI,Heredia,2,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120727
Citroen,C3,7902300,15900,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,16500,GRIS,GRIS,4,SI,SI,SI,San José,2,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120727
Chery,TIGGO 2 PRO,7952000,16000,1500,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,35000,PLATA,NEGRO,4,SI,NO,NO,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
Geely,GX3 PRO,7990000,16076,1500,SUV 2WD,5,Gasolina,Manual,Excelente,18000,ROJO,CUERO,4,SI,NO,SI,Heredia,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,GEOMETRY E 225,8076250,16250,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,11800,CELESTE,CUERO,4,SI,NO,SI,Heredia,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,GX3 PRO,8200000,16499,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,24000,GRIS,GRIS/NEGRO,5,SI,SI,NO,Alajuela,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Citroen,C4 CACTUS NOIR,8200500,16500,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,18000,GRIS,NEGRO,4,SI,NO,SI,San José,2,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120727
Toyota,AGYA,8250000,16600,1000,Hatchback,5,Gasolina,Automática/Dual,Excelente,24000,BLANCO,NEGRO,4,SI,SI,SI,Heredia,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
JAC,E JS 4,8000000,16097,1500,SUV 2WD,5,Gasolina,Automática/Dual,Regular,16000,GRIS,NEGRO,4,SI,SI,NO,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Toyota,AGYA,8000000,16097,1200,Hatchback,5,Gasolina,Automática/Dual,Excelente,3500,GRIS,NEGRO,4,SI,NO,NO,Heredia,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Hyundai,GRAND I10,8000000,16097,1200,Hatchback,5,Gasolina,Automática/Dual,Excelente,6754,ROJO,BLANCO,5,SI,SI,NO,San José,2,HYUNDAI,COREA,GENERALISTA,0.147555170921679
JAC,JS2,8000000,16097,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,50000,GRIS,NEGRO,5,SI,SI,NO,Cartago,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Chery,TIGGO 2,8076250,16250,1500,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,15426,BLANCO,NEGRO,4,SI,SI,SI,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
BYD,SEAGULL,8100000,16298,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,5000,NEGRO,NEGRO CON AZUL,5,SI,SI,NO,Heredia,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Suzuki,SWIFT GLZ,8100000,16298,1200,Hatchback,5,Gasolina,Automática/Dual,Excelente,24000,GRIS,NEGRO,4,SI,NO,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Geely,GEOMETRIC E,8150800,16400,,Sedán,5,Eléctrico,Automática/Dual,Excelente,45226,BLANCO,,5,SI,NO,NO,Cartago,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,GEOMETRY,8200000,16499,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,27500,BLANCO,NEGRO,4,SI,SI,SI,Cartago,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Foton,TM2DC 411,8250000,16600,1900,Camión 4.0-4.5 ton.,5,Diesel,Manual,Excelente,24000,BLANCO,NEGRO,4,SI,SI,NO,Alajuela,2,FOTON,DESCONOCIDO,DESCONOCIDO,0.000865426222414539
Hyundai,I10,8500000,17103,1200,Hatchback,8,Gasolina,Automática/Dual,Excelente,29300,GRIS,GRIS,5,SI,NO,SI,San José,2,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Kia,SOLUTO,8600000,17304,1400,Sedán,5,Gasolina,Automática/Dual,Excelente,670,BLANCO,NEGRO,4,SI,SI,NO,San José,2,KIA,COREA,GENERALISTA,0.0618779749026396
Toyota,RAIZE,8700000,17505,1200,SUV 2WD,5,Gasolina,Manual,Excelente,40000,BLANCO,NEGRO,5,SI,SI,SI,Heredia,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Kia,SOLUTO,8750000,17606,1400,Sedán,5,Gasolina,Automática/Dual,Excelente,2600,GRIS,GRIS/NEGRO,4,SI,SI,SI,San José,2,KIA,COREA,GENERALISTA,0.0618779749026396
Suzuki,DZIRE GL,8250000,16600,1200,Sedán,5,Gasolina,Automática/Dual,Excelente,6000,BRONCE PERLA,NEGRO,4,SI,SI,NO,Heredia,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Shineray,G01 FF,8399300,16900,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,17156,NEGRO,NEGRO,4,SI,NO,NO,San José,2,SHINERAY,DESCONOCIDO,DESCONOCIDO,0.000173085244482908
Geely,GEOMETRY E,8400000,16901,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,26000,VERDE MENTA,NEGRO CON BLANC,4,SI,NO,NO,San José,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
JAC,JS5,8463000,17028,1500,SUV 2WD,5,Gasolina,Automática/Dual,Regular,66000,NEGRO,NEGRO,4,SI,SI,NO,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Kaiyi,X3 PRO,8647800,17400,1500,SUV 2WD,5,Gasolina,Manual,Excelente,15213,BLANCO,NEGRO,4,SI,NO,NO,San José,2,KAIYI,DESCONOCIDO,DESCONOCIDO,0.000346170488965816
Kia,SOLUTO,8650000,17404,1400,Sedán,5,Gasolina,Automática/Dual,Excelente,2300,CHANPAGNE,GRIS,4,SI,NO,SI,Alajuela,2,KIA,COREA,GENERALISTA,0.0618779749026396
BYD,SEAGULL,8750000,17606,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,308,NEGRO,AZUL OSCURO,5,SI,NO,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Renault,DUSTER,8896300,17900,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,21500,BLANCO,GRIS,4,SI,SI,SI,San José,2,RENAULT,FRANCIA,DESCONOCIDO,0.00856771960190394
Suzuki,BALENO GL,8900000,17907,1500,Hatchback,5,Gasolina,Automática/Dual,Excelente,18500,GRIS,NEGRO,5,SI,NO,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Toyota,RAIZE,8946000,18000,1200,SUV 2WD,5,Gasolina,Manual,Excelente,25900,GRIS,NEGRO,4,SI,NO,NO,Heredia,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
JAC,JS4,9194500,18500,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,28000,NEGRO,NEGRO,4,SI,SI,SI,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Toyota,YARIS,9691500,19500,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,55000,BLANCO,NEGRO,4,SI,SI,SI,San José,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Nissan,KICKS,9900000,19920,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,43000,GRIS,NEGRO,4,SI,SI,NO,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Chery,TIGGO 4 PRO,9300000,18712,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,18000,GRIS,GRIS,5,SI,SI,SI,Alajuela,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
Nissan,VERSA,9400000,18913,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,64000,GRIS,GRIS,5,SI,SI,SI,Heredia,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
JAC,JS4,9443000,19000,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,113325,BLANCO,NEGRO,4,SI,SI,NO,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Changan,X7 PLUS,9443000,19000,1500,SUV 2WD,7,Gasolina,Automática/Dual,Excelente,20502,CELESTE,,4,SI,NO,SI,San José,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
BYD,YUAN PLUS,9443000,19000,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,56000,VERDE,NEGRO,4,SI,NO,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Toyota,RAIZE,9500000,19115,1200,SUV 2WD,5,Gasolina,Manual,Excelente,16200,PLATEADO,NEGRO,4,SI,SI,SI,Heredia,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chery,TIGGO 7 PRO,9600000,19316,1500,SUV 2WD,7,Gasolina,Automática/Dual,Regular,52000,GRIS,NEGRO,4,SI,SI,NO,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
Dodge/RAM,RAM 700,9800000,19718,1400,Pick Up 2WD,5,Gasolina,Automática/Dual,Muy Bueno,39200,BLANCO,NEGRO,4,SI,SI,NO,Alajuela,2,DODGE,USA,DESCONOCIDO,0.0077022933794894
Chery,TIGGO 4 PRO,9850000,19819,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,57250,PLATA,NEGRO,5,SI,NO,NO,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
Haval,JOLION,9890300,19900,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,26234,GRIS,NEGRO,4,SI,NO,NO,San José,2,HAVAL,DESCONOCIDO,DESCONOCIDO,0.00155776720034617
Toyota,YARIS S,9900000,19920,1500,Hatchback,5,Gasolina,Automática/Dual,Excelente,11000,BLANCO,NEGRO,5,SI,SI,NO,Guanacaste,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
JAC,EJS 4,9963000,20046,,SUV 2WD,5,Eléctrico,Automática/Dual,Regular,1000,GRIS,NEGRO,4,SI,SI,NO,San José,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Chery,TIGGO 7 PRO LUX,9993000,20107,1500,SUV 2WD,5,Gasolina,Automática/Dual,Regular,35000,GRIS,NEGRO,4,SI,SI,NO,San José,2,CHERY,CHINA,DESCONOCIDO,0.00744266551276504
BYD,S1 PRO,10000000,20121,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,15000,AZUL,BLANCO,4,SI,SI,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Changan,CS55 PLUS,10000000,20121,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,31700,GRIS PLOMO,NEGRO,5,SI,SI,SI,San José,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Nissan,KICKS,10475000,21076,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,34400,GRIS OSCURO,NEGRO,5,SI,SI,SI,Heredia,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Chevrolet,TRACKER,10500000,21127,1200,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,14500,NEGRO,NEGRO-GRIS,4,SI,SI,NO,Heredia,2,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Nissan,KICKS,10500000,21127,2000,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,42000,BLANCO,NEGRO,5,SI,SI,SI,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
MG,RX5,10500000,21127,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,23000,GRIS OSCURO,NEGRO,5,SI,SI,NO,Alajuela,2,MG,CHINA,DESCONOCIDO,0.00354824751189961
Geely,COOLRAY GY,9999999,20121,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,51000,GRIS,NEGRO,5,SI,NO,NO,Alajuela,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Donfeng,(ZNA) FRIDAY,10000000,20121,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,61000,NEGRO,NEGRO,4,SI,SI,NO,Puntarenas,2,DONGFENG,DESCONOCIDO,DESCONOCIDO,0.00276936391172653
Toyota,YARIS E,10250000,20624,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,60000,BLANCO,GRIS TELA,4,SI,SI,NO,San José,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Dodge/RAM,RAM 700,10300000,20724,1300,Pick Up 2WD,5,Gasolina,Automática/Dual,Excelente,60000,BLANCO,NEGRO,4,SI,SI,NO,Heredia,2,DODGE,USA,DESCONOCIDO,0.0077022933794894
Toyota,RAIZE,10400000,20926,1200,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,22000,BLANCO,NEGRO,5,SI,NO,NO,Limón,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
BYD,YUAN UP,10500000,21127,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,9000,GRIS,BLANCO,5,SI,SI,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Changan,CS55 PLUS,10500000,21127,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,25000,NEGRO,NEGRO,4,SI,NO,NO,Alajuela,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Toyota,RAIZE,10500000,21127,1200,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,26000,BLANCO PERLADO,NEGRO,5,SI,SI,SI,Alajuela,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
JAC,JS8,10500000,21127,1500,SUV 2WD,7,Gasolina,Automática/Dual,Excelente,19000,NEGRO,NEGRO,4,SI,SI,NO,Heredia,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Nissan,KICKS,10500000,21127,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,35000,GRIS,NEGRO,5,SI,SI,NO,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
JAC,T8,10500000,21127,2000,Pick Up 4WD,5,Diesel,Manual,Excelente,54800,BLANCO,NEGRO,5,SI,SI,SI,Heredia,2,JAC,DESCONOCIDO,DESCONOCIDO,0.00441367373431415
Foton,AUMARK E 509,10760000,21650,2800,Camión 1.0-3.5 ton.,3,Gasolina,Manual,Excelente,55700,BLANCO,NEGRO,3,SI,SI,NO,San José,2,FOTON,DESCONOCIDO,DESCONOCIDO,0.000865426222414539
Suzuki,VITARA,10934000,22000,1600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,48000,BLANCO,NEGRO,4,SI,SI,NO,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Nissan,KICKS,10600000,21328,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,41000,GRIS,NEGRO,4,SI,SI,SI,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Changan,X7 PLUS,10638000,21404,1500,SUV 2WD,5,Gasolina,Automática/Dual,Regular,19000,AZUL,NEGRO,4,SI,SI,NO,San José,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Geely,COOLRAY,10685500,21500,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,46600,BLANCO,NEGRO,4,SI,SI,NO,Alajuela,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
BYD,YUAN PLUS,10700000,21529,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,54000,GRIS,BEIGE Y AZUL,5,SI,SI,SI,Alajuela,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Nissan,LEAF,10750000,21630,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,30000,BLANCO,NEGRO,5,SI,SI,NO,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Nissan,LEAF,10884300,21900,,Hatchback,4,Eléctrico,Automática/Dual,Excelente,12150,GRIS,No indica,4,SI,NO,SI,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Toyota,RUSH,10900000,21932,1500,SUV 2WD,7,Gasolina,Manual,Excelente,34000,CAFE,NEGRO,5,SI,NO,SI,Cartago,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Changan,CS55 PLUS,10934000,22000,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,14894,GRIS,,4,SI,NO,SI,San José,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Toyota,YARIS,10934000,22000,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,52391,BLANCO,NEGRO,4,SI,SI,SI,Cartago,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Suzuki,VITARA GL,10934000,22000,1600,SUV 4WD/AWD,4,Gasolina,Automática/Dual,Excelente,52000,GRIS,NEGRO,4,SI,SI,SI,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Changan,CS55 PLUS,10934000,22000,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,21422,GRIS,,4,SI,NO,SI,San José,2,CHANGAN,DESCONOCIDO,DESCONOCIDO,0.00519255733448724
Toyota,RUSH,10950000,22032,1500,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,44000,GRIS,NEGRO,5,SI,SI,SI,San José,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
BYD,YUAN PLUS,10950000,22032,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,10000,BLANCO,GRIS,5,SI,NO,NO,Alajuela,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Toyota,RUSH,10950000,22032,1500,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,40000,BLANCO,NEGRO,5,NO,SI,SI,San José,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Suzuki,VITARA GL PLUS A,11182500,22500,1600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,52000,BLANCO PERLADO,NEGRO,4,SI,SI,SI,San José,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Toyota,YARIS,11200000,22535,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,21000,BLANCO,GRIS,4,SI,SI,SI,San José,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Nissan,KICKS,11240000,22616,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,31650,GRIS,NEGRO,4,SI,SI,NO,San José,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Toyota,YARIS E,11250000,22636,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,62000,BLANCO,NEGRO,4,SI,SI,SI,Cartago,2,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Geely,COOLRAY GT,11000000,22133,1500,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,75000,BLANCO,GRIS,5,SI,SI,NO,Guanacaste,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Geely,COOLRAY GT,11000000,22133,1500,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,23000,GRIS,NEGRO,4,SI,SI,NO,Cartago,2,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Nissan,KICKS,11200000,22535,1600,SUV 2WD,5,Gasolina,Manual,Excelente,48000,AZUL ELÉCTRICO,NEGRO,5,SI,SI,NO,Alajuela,2,NISSAN,JAPON,GENERALISTA,0.0888792730419732
BYD,YUAN UP,11250000,22636,,SUV 2WD,5,Eléctrico,Automática/Dual,Excelente,18000,GRIS,BLANCO,5,SI,NO,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
BYD,YUAN PLUS,11300000,22736,,SUV 2WD,5,Eléctrico,Automática/Dual,Regular,45000,AZUL,NEGRO,4,SI,SI,NO,San José,2,BYD,CHINA,DESCONOCIDO,0.00787537862397231
Suzuki,VITARA GL PLUS,11300000,22736,1600,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,53000,BLANCO,NEGRO,5,SI,SI,NO,Heredia,2,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
